"기준일","요일","시군구","연령대","성별","통화건수"
20170203,"금","마포구","40대","남",78
20170203,"금","마포구","40대","여",95
20170203,"금","마포구","50대","남",46
20170203,"금","마포구","50대","여",55
20170203,"금","마포구","60대이상","남",9
20170203,"금","마포구","60대이상","여",25
20170203,"금","서대문구","10대","남",40
20170203,"금","서대문구","10대","여",33
20170203,"금","서대문구","20대","남",83
20170203,"금","서대문구","20대","여",72
20170203,"금","서대문구","30대","남",135
20170203,"금","서대문구","30대","여",137
20170203,"금","서대문구","40대","남",85
20170203,"금","서대문구","40대","여",154
20170203,"금","서대문구","50대","남",38
20170203,"금","서대문구","50대","여",52
20170203,"금","서대문구","60대이상","남",26
20170203,"금","서대문구","60대이상","여",28
20170203,"금","서초구","10대","남",42
20170203,"금","서초구","10대","여",37
20170203,"금","서초구","20대","남",114
20170203,"금","서초구","20대","여",77
20170203,"금","서초구","30대","남",144
20170203,"금","서초구","30대","여",181
20170203,"금","서초구","40대","남",121
20170203,"금","서초구","40대","여",201
20170203,"금","서초구","50대","남",31
20170203,"금","서초구","50대","여",57
20170203,"금","서초구","60대이상","남",25
20170203,"금","서초구","60대이상","여",19
20170203,"금","성동구","10대","남",31
20170203,"금","성동구","10대","여",12
20170203,"금","성동구","20대","남",66
20170203,"금","성동구","20대","여",55
20170203,"금","성동구","30대","남",117
20170203,"금","성동구","30대","여",121
20170203,"금","성동구","40대","남",64
20170203,"금","성동구","40대","여",129
20170203,"금","성동구","50대","남",20
20170203,"금","성동구","50대","여",29
20170203,"금","성동구","60대이상","남",7
20170203,"금","성동구","60대이상","여",16
20170203,"금","성북구","10대","남",49
20170203,"금","성북구","10대","여",32
20170203,"금","성북구","20대","남",101
20170203,"금","성북구","20대","여",59
20170203,"금","성북구","30대","남",85
20170203,"금","성북구","30대","여",101
20170203,"금","성북구","40대","남",74
20170203,"금","성북구","40대","여",154
20170203,"금","성북구","50대","남",38
20170203,"금","성북구","50대","여",54
20170203,"금","성북구","60대이상","남",20
20170203,"금","성북구","60대이상","여",34
20170203,"금","송파구","10대","남",69
20170203,"금","송파구","10대","여",51
20170203,"금","송파구","20대","남",96
20170203,"금","송파구","20대","여",112
20170203,"금","송파구","30대","남",140
20170203,"금","송파구","30대","여",173
20170203,"금","송파구","40대","남",134
20170203,"금","송파구","40대","여",245
20170203,"금","송파구","50대","남",40
20170203,"금","송파구","50대","여",100
20170203,"금","송파구","60대이상","남",27
20170203,"금","송파구","60대이상","여",25
20170203,"금","양천구","10대","남",40
20170203,"금","양천구","10대","여",26
20170203,"금","양천구","20대","남",41
20170203,"금","양천구","20대","여",56
20170203,"금","양천구","30대","남",39
20170203,"금","양천구","30대","여",60
20170203,"금","양천구","40대","남",40
20170203,"금","양천구","40대","여",104
20170203,"금","양천구","50대","남",13
20170203,"금","양천구","50대","여",21
20170203,"금","양천구","60대이상","남",11
20170203,"금","양천구","60대이상","여",15
20170203,"금","영등포구","10대","남",64
20170203,"금","영등포구","10대","여",41
20170203,"금","영등포구","20대","남",93
20170203,"금","영등포구","20대","여",117
20170203,"금","영등포구","30대","남",179
20170203,"금","영등포구","30대","여",193
20170203,"금","영등포구","40대","남",112
20170203,"금","영등포구","40대","여",205
20170203,"금","영등포구","50대","남",37
20170203,"금","영등포구","50대","여",41
20170203,"금","영등포구","60대이상","남",30
20170203,"금","영등포구","60대이상","여",20
20170203,"금","용산구","10대","남",26
20170203,"금","용산구","10대","여",28
20170203,"금","용산구","20대","남",76
20170203,"금","용산구","20대","여",62
20170203,"금","용산구","30대","남",104
20170203,"금","용산구","30대","여",94
20170203,"금","용산구","40대","남",63
20170203,"금","용산구","40대","여",89
20170203,"금","용산구","50대","남",34
20170203,"금","용산구","50대","여",55
20170203,"금","용산구","60대이상","남",31
20170203,"금","용산구","60대이상","여",20
20170203,"금","은평구","10대","남",59
20170203,"금","은평구","10대","여",51
20170203,"금","은평구","20대","남",82
20170203,"금","은평구","20대","여",83
20170203,"금","은평구","30대","남",111
20170203,"금","은평구","30대","여",158
20170203,"금","은평구","40대","남",124
20170203,"금","은평구","40대","여",192
20170203,"금","은평구","50대","남",43
20170203,"금","은평구","50대","여",54
20170203,"금","은평구","60대이상","남",24
20170203,"금","은평구","60대이상","여",23
20170203,"금","종로구","10대","남",14
20170203,"금","종로구","10대","여",19
20170203,"금","종로구","20대","남",55
20170203,"금","종로구","20대","여",44
20170203,"금","종로구","30대","남",66
20170203,"금","종로구","30대","여",46
20170203,"금","종로구","40대","남",36
20170203,"금","종로구","40대","여",55
20170203,"금","종로구","50대","남",29
20170203,"금","종로구","50대","여",45
20170203,"금","종로구","60대이상","남",6
20170203,"금","종로구","60대이상","여",11
20170203,"금","중구","10대","남",32
20170203,"금","중구","10대","여",11
20170203,"금","중구","20대","남",68
20170203,"금","중구","20대","여",61
20170203,"금","중구","30대","남",107
20170203,"금","중구","30대","여",119
20170203,"금","중구","40대","남",68
20170203,"금","중구","40대","여",133
20170203,"금","중구","50대","남",48
20170203,"금","중구","50대","여",43
20170203,"금","중구","60대이상","남",26
20170203,"금","중구","60대이상","여",18
20170203,"금","중랑구","10대","남",36
20170203,"금","중랑구","10대","여",33
20170203,"금","중랑구","20대","남",64
20170203,"금","중랑구","20대","여",44
20170203,"금","중랑구","30대","남",70
20170203,"금","중랑구","30대","여",102
20170203,"금","중랑구","40대","남",60
20170203,"금","중랑구","40대","여",86
20170203,"금","중랑구","50대","남",23
20170203,"금","중랑구","50대","여",46
20170203,"금","중랑구","60대이상","남",16
20170203,"금","중랑구","60대이상","여",25
20170204,"토","강남구","10대","남",79
20170204,"토","강남구","10대","여",43
20170204,"토","강남구","20대","남",157
20170204,"토","강남구","20대","여",115
20170204,"토","강남구","30대","남",210
20170204,"토","강남구","30대","여",190
20170204,"토","강남구","40대","남",154
20170204,"토","강남구","40대","여",275
20170204,"토","강남구","50대","남",79
20170204,"토","강남구","50대","여",85
20170204,"토","강남구","60대이상","남",36
20170204,"토","강남구","60대이상","여",37
20170204,"토","강동구","10대","남",47
20170204,"토","강동구","10대","여",39
20170204,"토","강동구","20대","남",74
20170204,"토","강동구","20대","여",77
20170204,"토","강동구","30대","남",137
20170204,"토","강동구","30대","여",123
20170204,"토","강동구","40대","남",97
20170204,"토","강동구","40대","여",166
20170204,"토","강동구","50대","남",53
20170204,"토","강동구","50대","여",83
20170204,"토","강동구","60대이상","남",30
20170204,"토","강동구","60대이상","여",34
20170204,"토","강북구","10대","남",39
20170204,"토","강북구","10대","여",26
20170204,"토","강북구","20대","남",76
20170204,"토","강북구","20대","여",74
20170204,"토","강북구","30대","남",111
20170204,"토","강북구","30대","여",145
20170204,"토","강북구","40대","남",96
20170204,"토","강북구","40대","여",155
20170204,"토","강북구","50대","남",39
20170204,"토","강북구","50대","여",45
20170204,"토","강북구","60대이상","남",14
20170204,"토","강북구","60대이상","여",22
20170204,"토","강서구","10대","남",100
20170204,"토","강서구","10대","여",77
20170204,"토","강서구","20대","남",195
20170204,"토","강서구","20대","여",155
20170204,"토","강서구","30대","남",299
20170204,"토","강서구","30대","여",333
20170204,"토","강서구","40대","남",229
20170204,"토","강서구","40대","여",402
20170204,"토","강서구","50대","남",97
20170204,"토","강서구","50대","여",111
20170204,"토","강서구","60대이상","남",56
20170204,"토","강서구","60대이상","여",58
20170204,"토","관악구","10대","남",60
20170204,"토","관악구","10대","여",32
20170204,"토","관악구","20대","남",254
20170204,"토","관악구","20대","여",146
20170204,"토","관악구","30대","남",256
20170204,"토","관악구","30대","여",201
20170204,"토","관악구","40대","남",130
20170204,"토","관악구","40대","여",205
20170204,"토","관악구","50대","남",35
20170204,"토","관악구","50대","여",47
20170204,"토","관악구","60대이상","남",19
20170204,"토","관악구","60대이상","여",16
20170204,"토","광진구","10대","남",26
20170204,"토","광진구","10대","여",17
20170204,"토","광진구","20대","남",39
20170204,"토","광진구","20대","여",46
20170204,"토","광진구","30대","남",36
20170204,"토","광진구","30대","여",44
20170204,"토","광진구","40대","남",29
20170204,"토","광진구","40대","여",50
20170204,"토","광진구","50대","남",11
20170204,"토","광진구","50대","여",23
20170204,"토","광진구","60대이상","남",9
